sku_id,category,storage_temperature,shelf_life_days,unit_price_rmb,abc_class,near_expiry_managed,batch_tracking_required,hazardous_or_controlled_flag,unit_volume_liters,unit_weight_kg,manufacturer_id
SKU_00940,Western_Medicine,ambient,886,65.33,B,True,False,False,1.314,0.343,MFG_033
SKU_00941,Western_Medicine,ambient,365,101.72,C,True,False,False,0.269,1.224,MFG_021
SKU_00942,Medical_Devices,cold,135,64.91,C,False,True,False,1.341,0.25,MFG_038
SKU_00943,Western_Medicine,cold,319,70.84,A,True,True,False,1.978,0.763,MFG_062
SKU_00944,TCM,ambient,525,41.58,A,False,False,False,1.048,0.024,MFG_088
SKU_00945,Medical_Devices,ambient,365,1.41,C,True,False,False,1.021,1.386,MFG_029
SKU_00946,TCM,cold,345,62.19,C,False,True,True,0.272,0.247,MFG_092
SKU_00947,TCM,ambient,428,23.51,B,False,False,False,0.329,1.298,MFG_097
SKU_00948,Western_Medicine,ambient,577,2.1,C,True,True,False,0.428,0.273,MFG_060
SKU_00949,Medical_Devices,ambient,365,1.67,C,True,True,False,0.52,0.89,MFG_009
SKU_00950,Western_Medicine,cool,730,4.92,C,True,True,False,0.781,0.085,MFG_006
SKU_00951,Health_Supplements,ambient,365,46.59,B,True,True,False,1.793,0.11,MFG_003
SKU_00952,Western_Medicine,cold,275,4.56,A,False,True,False,0.498,0.708,MFG_070
SKU_00953,Western_Medicine,ambient,763,3.09,C,True,False,False,1.529,0.651,MFG_083
SKU_00954,TCM,ambient,1092,8.65,C,True,False,False,1.827,1.17,MFG_001
SKU_00955,Health_Supplements,cool,730,33.51,A,False,False,False,1.238,0.385,MFG_087
SKU_00956,TCM,ambient,365,48.33,C,False,False,True,1.8,0.748,MFG_027
SKU_00957,TCM,cool,441,8.66,B,False,True,False,0.129,0.78,MFG_025
SKU_00958,Medical_Devices,ambient,573,32.97,C,False,True,False,1.09,0.454,MFG_050
SKU_00959,TCM,cool,730,13.1,B,True,False,False,1.168,0.859,MFG_008
SKU_00960,Western_Medicine,ambient,365,41.76,C,True,True,False,1.467,0.672,MFG_072
SKU_00961,Health_Supplements,cool,730,5.26,C,True,True,False,0.816,0.396,MFG_069
SKU_00962,Western_Medicine,cold,365,53.36,B,False,True,False,0.976,0.098,MFG_089
SKU_00963,Western_Medicine,ambient,1026,56.41,C,False,False,False,0.878,0.388,MFG_026
SKU_00964,TCM,cool,643,4.1,C,False,True,False,0.672,0.623,MFG_030
SKU_00965,Western_Medicine,cool,730,42.08,C,True,False,False,1.285,1.461,MFG_030
SKU_00966,Western_Medicine,ambient,468,22.36,C,False,True,False,0.956,1.24,MFG_007
SKU_00967,TCM,ambient,365,73.58,C,True,True,False,1.416,0.175,MFG_001
SKU_00968,TCM,cold,353,68.92,C,False,True,False,1.539,0.28,MFG_067
SKU_00969,Medical_Devices,ambient,368,27.78,C,False,False,False,1.282,0.167,MFG_061
SKU_00970,TCM,cool,730,193.56,C,True,False,False,1.491,0.418,MFG_023
SKU_00971,Medical_Devices,ambient,365,8.87,B,True,False,False,0.645,0.555,MFG_002
SKU_00972,TCM,ambient,419,35.33,B,True,True,False,1.445,0.14,MFG_037
SKU_00973,Medical_Devices,cool,180,3.85,A,True,True,False,0.036,1.065,MFG_010
SKU_00974,Western_Medicine,ambient,862,1.61,A,True,False,False,0.392,1.343,MFG_065
SKU_00975,Western_Medicine,ambient,764,13.71,A,True,True,False,1.29,1.136,MFG_043
SKU_00976,Western_Medicine,cold,365,14.6,A,True,True,False,1.917,0.999,MFG_022
SKU_00977,Medical_Devices,ambient,393,2.38,C,True,True,False,0.097,0.649,MFG_022
SKU_00978,Western_Medicine,frozen,190,84.54,A,False,True,False,1.202,0.289,MFG_049
SKU_00979,Western_Medicine,cold,289,116.27,A,False,True,False,1.883,0.018,MFG_082
SKU_00980,TCM,ambient,556,29.97,C,False,True,True,0.759,0.853,MFG_023
SKU_00981,Western_Medicine,ambient,365,2.25,C,False,True,False,0.759,0.615,MFG_043
SKU_00982,Western_Medicine,ambient,878,15.07,A,False,True,False,0.916,1.247,MFG_035
SKU_00983,Western_Medicine,cold,260,7.91,C,True,True,False,0.897,0.902,MFG_072
SKU_00984,Western_Medicine,ambient,365,93.13,C,True,True,False,1.082,0.17,MFG_082
SKU_00985,Medical_Devices,cool,701,1.94,B,True,False,False,1.431,0.176,MFG_083
SKU_00986,Western_Medicine,cold,365,5.39,A,True,True,False,0.407,0.592,MFG_093
SKU_00987,Western_Medicine,cold,117,86.01,A,False,True,False,1.312,0.618,MFG_021
SKU_00988,Western_Medicine,cold,210,141.29,A,False,True,False,1.961,1.285,MFG_023
SKU_00989,Western_Medicine,ambient,828,27.15,C,False,False,False,1.95,0.425,MFG_060
SKU_00990,Western_Medicine,cold,294,197.84,A,True,True,False,0.881,1.428,MFG_047
SKU_00991,TCM,ambient,468,22.23,C,False,False,False,0.608,0.283,MFG_017
SKU_00992,TCM,cool,360,8.41,C,False,False,False,1.041,0.086,MFG_008
SKU_00993,TCM,frozen,730,1.77,B,True,True,False,0.142,1.1,MFG_022
SKU_00994,Medical_Devices,ambient,790,7.62,C,False,False,False,0.392,1.151,MFG_020
SKU_00995,TCM,ambient,1071,77.0,C,False,False,False,1.33,1.011,MFG_082
SKU_00996,Western_Medicine,ambient,365,58.82,C,True,True,False,1.173,0.181,MFG_037
SKU_00997,TCM,cold,365,31.28,C,False,True,False,0.167,0.361,MFG_050
SKU_00998,Medical_Devices,ambient,727,23.13,C,False,True,False,1.773,0.018,MFG_022
SKU_00999,TCM,ambient,365,7.69,C,True,False,False,0.541,0.59,MFG_012
SKU_01000,Western_Medicine,ambient,845,4.95,C,True,False,False,0.661,0.88,MFG_042
SKU_01001,Medical_Devices,cool,730,86.91,C,False,False,False,1.961,0.237,MFG_096
SKU_01002,TCM,ambient,365,43.02,B,False,True,False,1.199,0.197,MFG_001
SKU_01003,Medical_Devices,ambient,587,4.54,C,True,False,True,0.086,0.152,MFG_093
SKU_01004,Western_Medicine,cool,315,28.36,C,False,False,False,0.705,1.261,MFG_024
SKU_01005,TCM,ambient,667,20.56,B,False,True,False,1.055,0.179,MFG_067
SKU_01006,Western_Medicine,ambient,442,5.54,C,True,True,True,1.2,0.892,MFG_051
SKU_01007,TCM,cool,423,10.03,C,False,True,False,1.727,0.802,MFG_069
SKU_01008,Western_Medicine,ambient,411,21.4,B,False,True,True,1.66,0.221,MFG_021
SKU_01009,Western_Medicine,cold,217,8.4,C,False,True,False,0.522,0.057,MFG_069
SKU_01010,TCM,ambient,365,14.83,B,False,True,False,1.059,0.076,MFG_089
SKU_01011,Medical_Devices,cool,621,3.97,C,False,False,True,0.607,0.949,MFG_095
SKU_01012,Medical_Devices,cold,365,10.33,C,False,True,False,1.525,0.232,MFG_041
SKU_01013,Health_Supplements,ambient,866,8.26,B,True,False,False,1.172,0.517,MFG_045
SKU_01014,Medical_Devices,ambient,866,16.41,B,False,False,False,0.735,1.356,MFG_053
SKU_01015,TCM,ambient,502,130.79,C,False,True,False,1.95,1.452,MFG_063
SKU_01016,Medical_Devices,ambient,459,30.31,B,False,False,False,0.392,0.583,MFG_047
SKU_01017,TCM,cold,286,133.2,A,False,True,False,1.192,0.762,MFG_071
SKU_01018,Medical_Devices,cool,657,14.95,C,False,True,False,0.182,1.228,MFG_030
SKU_01019,Western_Medicine,frozen,483,97.31,C,True,True,False,1.17,0.233,MFG_001
SKU_01020,Western_Medicine,cool,730,4.64,A,False,True,False,1.324,1.172,MFG_029
SKU_01021,Medical_Devices,cool,730,62.45,C,True,False,False,0.896,0.558,MFG_076
SKU_01022,TCM,ambient,800,78.5,C,False,False,False,1.238,1.207,MFG_070
SKU_01023,Health_Supplements,cool,718,163.66,C,True,False,False,1.372,0.445,MFG_092
SKU_01024,Western_Medicine,ambient,599,14.29,C,True,True,False,0.485,0.59,MFG_020
SKU_01025,TCM,cold,365,28.68,B,True,True,False,1.815,1.45,MFG_050
SKU_01026,Medical_Devices,cool,571,11.55,B,True,False,False,1.424,1.06,MFG_075
SKU_01027,Western_Medicine,ambient,373,108.19,B,True,True,True,1.551,0.913,MFG_001
SKU_01028,Western_Medicine,cold,365,29.83,C,True,True,False,1.833,0.876,MFG_060
SKU_01029,Medical_Devices,ambient,529,9.53,B,False,True,False,0.896,0.172,MFG_013
SKU_01030,TCM,ambient,635,61.91,C,False,False,False,1.83,1.424,MFG_087
SKU_01031,Western_Medicine,ambient,365,29.47,A,True,False,False,1.176,0.475,MFG_090
SKU_01032,Medical_Devices,cold,237,40.14,C,False,True,False,0.73,0.259,MFG_055
SKU_01033,Medical_Devices,ambient,652,9.39,C,False,True,False,0.99,0.337,MFG_032
SKU_01034,Western_Medicine,cool,730,16.18,C,True,False,True,0.888,0.682,MFG_038
SKU_01035,TCM,cool,480,34.86,B,True,False,False,1.21,1.212,MFG_030
SKU_01036,Western_Medicine,cool,640,100.33,C,False,False,False,1.41,0.629,MFG_027
SKU_01037,Medical_Devices,ambient,365,40.3,C,False,False,True,0.517,0.889,MFG_025
SKU_01038,TCM,cool,191,113.24,A,False,False,False,1.439,1.199,MFG_046
SKU_01039,Western_Medicine,cool,730,1.34,C,True,True,False,0.729,0.599,MFG_053
SKU_01040,Western_Medicine,cool,180,51.45,B,False,True,False,0.741,0.061,MFG_029
SKU_01041,TCM,frozen,730,12.46,C,True,True,False,1.342,1.149,MFG_071
SKU_01042,Western_Medicine,cool,730,35.04,C,True,True,False,0.984,0.825,MFG_026
SKU_01043,TCM,ambient,365,112.2,C,False,True,False,1.968,0.323,MFG_029
SKU_01044,Medical_Devices,ambient,698,7.03,B,True,True,False,1.169,1.336,MFG_009
SKU_01045,Medical_Devices,ambient,365,3.12,C,False,True,False,1.887,0.138,MFG_045
SKU_01046,Medical_Devices,ambient,657,115.68,C,True,True,False,0.586,0.622,MFG_033
SKU_01047,Western_Medicine,ambient,582,20.26,C,True,True,False,0.594,1.325,MFG_001
SKU_01048,Health_Supplements,ambient,365,3.15,B,False,False,False,1.253,0.503,MFG_098
SKU_01049,Medical_Devices,ambient,467,6.1,C,False,True,False,1.126,0.634,MFG_098
SKU_01050,Health_Supplements,cool,730,1.72,C,False,True,False,0.251,1.448,MFG_060
SKU_01051,Western_Medicine,cool,544,43.44,A,False,True,False,0.568,0.022,MFG_029
SKU_01052,Health_Supplements,ambient,543,143.04,C,False,True,False,1.082,0.572,MFG_007
SKU_01053,Medical_Devices,cool,205,1.87,C,False,True,False,0.984,1.316,MFG_080
SKU_01054,Western_Medicine,ambient,766,133.42,C,False,True,False,0.103,0.774,MFG_016
SKU_01055,Western_Medicine,cold,365,27.62,A,False,True,False,1.178,1.27,MFG_069
SKU_01056,TCM,cool,713,57.4,B,False,False,False,1.769,1.178,MFG_037
SKU_01057,Western_Medicine,cold,365,3.95,B,True,True,False,1.654,0.268,MFG_001
SKU_01058,Western_Medicine,ambient,709,27.93,C,True,False,False,0.889,0.496,MFG_067
SKU_01059,Medical_Devices,ambient,650,36.85,A,False,False,False,1.732,0.086,MFG_032
SKU_01060,Medical_Devices,cool,461,13.87,B,False,False,False,1.593,0.713,MFG_051
SKU_01061,TCM,ambient,954,110.41,B,True,True,False,1.749,0.555,MFG_092
SKU_01062,Medical_Devices,cool,730,22.29,B,False,False,False,0.692,0.278,MFG_050
SKU_01063,Western_Medicine,ambient,365,10.94,C,False,True,False,0.488,0.216,MFG_092
SKU_01064,Western_Medicine,ambient,746,6.59,B,True,False,False,0.657,0.828,MFG_013
SKU_01065,Health_Supplements,cool,180,87.14,C,False,True,False,0.303,1.27,MFG_035
SKU_01066,Medical_Devices,ambient,773,1.43,C,True,True,False,0.621,0.14,MFG_001
SKU_01067,Western_Medicine,ambient,365,28.66,C,True,True,False,0.255,0.023,MFG_096
SKU_01068,Western_Medicine,cool,681,10.09,B,True,False,False,1.229,0.057,MFG_033
SKU_01069,TCM,cold,365,12.26,B,False,True,False,1.48,0.48,MFG_083
SKU_01070,Western_Medicine,ambient,365,38.84,C,True,True,False,0.184,1.22,MFG_069
SKU_01071,TCM,cool,730,18.53,B,True,False,False,1.338,1.474,MFG_005
SKU_01072,Medical_Devices,cool,623,18.24,C,False,True,False,1.329,1.103,MFG_082
SKU_01073,Medical_Devices,cool,564,4.59,C,False,False,False,1.555,0.664,MFG_083
SKU_01074,Health_Supplements,ambient,995,15.71,B,True,False,False,0.493,0.206,MFG_024
SKU_01075,Western_Medicine,cold,365,2.81,C,True,True,False,1.956,0.962,MFG_082
SKU_01076,Western_Medicine,cool,730,70.76,C,False,True,False,1.112,1.061,MFG_069
SKU_01077,Western_Medicine,cool,681,18.46,C,False,False,False,1.486,0.107,MFG_069
SKU_01078,TCM,ambient,631,3.86,B,False,False,False,0.603,1.355,MFG_065
SKU_01079,Western_Medicine,ambient,365,77.65,C,False,False,False,1.536,1.122,MFG_030
SKU_01080,Western_Medicine,cold,142,15.06,C,False,True,True,1.074,0.684,MFG_026
SKU_01081,Health_Supplements,cool,278,121.57,C,True,True,False,1.611,1.042,MFG_067
SKU_01082,Western_Medicine,ambient,473,48.09,C,False,True,False,1.489,1.049,MFG_062
SKU_01083,Medical_Devices,cool,730,33.21,A,True,True,False,1.323,0.381,MFG_008
SKU_01084,Western_Medicine,ambient,615,6.08,B,True,False,False,1.555,1.036,MFG_033
SKU_01085,Western_Medicine,ambient,901,51.78,C,True,False,False,1.589,1.124,MFG_025
SKU_01086,Health_Supplements,ambient,458,53.3,C,True,True,False,0.124,0.159,MFG_013
SKU_01087,Medical_Devices,cool,730,4.3,C,True,False,False,1.189,0.941,MFG_080
SKU_01088,Western_Medicine,ambient,365,1.71,C,False,True,False,0.817,1.409,MFG_032
SKU_01089,Western_Medicine,cold,365,29.82,B,False,True,False,1.217,0.457,MFG_054
SKU_01090,Western_Medicine,cool,730,2.5,C,False,False,False,0.542,0.031,MFG_016
SKU_01091,Western_Medicine,cool,512,89.28,C,False,True,False,1.6,0.898,MFG_030
SKU_01092,Western_Medicine,ambient,557,35.43,B,False,True,False,0.385,0.079,MFG_060
SKU_01093,Western_Medicine,frozen,431,7.25,A,True,True,False,0.228,0.079,MFG_083
SKU_01094,TCM,ambient,365,53.79,C,False,False,False,1.218,1.103,MFG_060
SKU_01095,TCM,cool,730,3.8,C,False,False,False,0.92,1.467,MFG_041
SKU_01096,Medical_Devices,ambient,921,61.23,C,False,False,False,1.614,0.463,MFG_072
SKU_01097,Western_Medicine,cold,365,51.26,A,False,True,False,1.07,1.084,MFG_055
SKU_01098,TCM,ambient,365,33.66,C,False,False,False,1.029,0.064,MFG_021
SKU_01099,Western_Medicine,ambient,474,10.68,C,False,False,False,1.382,0.231,MFG_001
SKU_01100,TCM,ambient,365,4.43,B,False,True,False,0.442,1.08,MFG_083
SKU_01101,TCM,cool,730,2.82,C,False,False,False,1.34,0.514,MFG_003
SKU_01102,Western_Medicine,ambient,603,84.75,C,True,False,False,1.601,0.248,MFG_027
SKU_01103,TCM,cold,260,43.78,C,False,True,False,0.551,0.298,MFG_072
SKU_01104,Medical_Devices,ambient,611,5.52,B,False,True,False,0.909,0.396,MFG_082
SKU_01105,TCM,ambient,368,51.28,A,False,False,False,1.676,0.324,MFG_065
SKU_01106,Medical_Devices,ambient,383,38.31,C,True,False,False,0.229,1.157,MFG_007
SKU_01107,Western_Medicine,ambient,433,3.06,C,False,True,False,0.608,1.146,MFG_071
SKU_01108,Western_Medicine,cold,365,12.27,C,True,True,False,0.419,1.077,MFG_093
SKU_01109,Western_Medicine,ambient,1064,24.45,A,True,True,False,1.133,0.598,MFG_054
SKU_01110,TCM,ambient,902,99.07,C,False,False,False,1.158,1.297,MFG_053
SKU_01111,Medical_Devices,cool,730,1.45,C,True,False,False,0.351,0.383,MFG_060
SKU_01112,TCM,ambient,1061,5.55,C,True,True,False,1.832,0.525,MFG_089
SKU_01113,TCM,ambient,365,46.2,A,False,False,False,1.398,1.261,MFG_009
SKU_01114,Western_Medicine,ambient,464,18.69,C,False,False,False,1.263,0.255,MFG_076
SKU_01115,Western_Medicine,ambient,406,37.77,C,True,True,False,1.505,0.793,MFG_001
SKU_01116,Medical_Devices,cold,365,3.5,C,False,True,False,1.158,0.67,MFG_063
SKU_01117,Medical_Devices,ambient,607,36.44,C,True,True,True,1.784,1.454,MFG_087
SKU_01118,Medical_Devices,ambient,365,3.11,C,True,True,False,0.599,0.677,MFG_082
SKU_01119,Health_Supplements,ambient,619,21.65,C,False,False,False,0.655,0.805,MFG_002
SKU_01120,Western_Medicine,cool,730,149.95,C,True,True,False,0.224,0.585,MFG_082
SKU_01121,TCM,ambient,365,1.66,C,False,False,False,0.371,0.24,MFG_087
SKU_01122,TCM,ambient,365,10.68,B,False,True,False,1.902,1.395,MFG_075
SKU_01123,TCM,ambient,365,28.22,C,False,False,False,0.584,0.264,MFG_093
SKU_01124,Medical_Devices,frozen,220,29.23,C,False,True,False,0.735,0.889,MFG_062
SKU_01125,TCM,cool,393,147.84,B,False,False,False,1.35,0.319,MFG_001
SKU_01126,Medical_Devices,cool,508,42.74,A,True,False,False,0.877,0.137,MFG_047
SKU_01127,Medical_Devices,ambient,746,16.66,B,False,True,False,0.413,0.771,MFG_013
SKU_01128,Western_Medicine,ambient,749,10.82,A,False,False,False,1.804,1.155,MFG_022
SKU_01129,TCM,cool,730,11.14,B,True,False,False,1.807,0.02,MFG_072
SKU_01130,Medical_Devices,cool,730,24.01,C,True,True,False,1.786,0.436,MFG_037
SKU_01131,Medical_Devices,cold,150,65.91,A,True,True,False,1.362,0.795,MFG_098
SKU_01132,Medical_Devices,cold,135,77.71,C,False,True,False,1.748,0.059,MFG_093
SKU_01133,Western_Medicine,ambient,365,42.31,B,False,True,False,0.179,0.327,MFG_047
SKU_01134,Western_Medicine,ambient,623,53.1,C,True,False,False,1.914,1.05,MFG_035
SKU_01135,Western_Medicine,cool,224,11.4,C,False,False,False,0.161,0.062,MFG_027
SKU_01136,TCM,cool,279,60.18,A,False,False,False,1.715,0.903,MFG_013
SKU_01137,Medical_Devices,cool,353,20.08,C,True,False,False,0.509,1.111,MFG_020
SKU_01138,TCM,ambient,365,86.68,B,True,False,False,1.791,0.788,MFG_051
SKU_01139,Health_Supplements,frozen,529,15.76,B,False,True,False,0.745,0.626,MFG_022
SKU_01140,TCM,frozen,180,42.65,B,True,True,False,0.866,0.315,MFG_080
SKU_01141,Medical_Devices,frozen,599,78.23,A,False,True,False,0.661,1.023,MFG_069
SKU_01142,Medical_Devices,cool,488,12.2,C,False,False,False,0.487,0.435,MFG_046
SKU_01143,TCM,cool,672,25.57,C,False,False,False,0.756,0.032,MFG_006
SKU_01144,Health_Supplements,cool,466,39.64,C,True,False,False,1.306,1.407,MFG_012
SKU_01145,Western_Medicine,ambient,400,46.85,A,True,False,False,1.786,0.204,MFG_005
SKU_01146,TCM,cool,730,18.72,C,True,False,False,1.216,1.065,MFG_043
SKU_01147,Western_Medicine,cold,365,81.69,B,True,True,False,1.129,0.049,MFG_092
SKU_01148,Medical_Devices,frozen,259,44.63,C,True,True,False,1.15,0.833,MFG_060
SKU_01149,TCM,cold,365,12.88,B,False,True,False,1.734,0.589,MFG_042
SKU_01150,Health_Supplements,cold,365,59.39,C,False,True,False,1.358,1.367,MFG_049
SKU_01151,Medical_Devices,cold,244,56.81,A,False,True,False,1.475,0.475,MFG_093
SKU_01152,TCM,cold,186,3.36,B,False,True,False,0.318,0.768,MFG_035
SKU_01153,Western_Medicine,ambient,365,75.83,C,False,True,False,0.285,1.054,MFG_027
SKU_01154,Western_Medicine,cool,679,9.12,C,True,False,False,1.799,0.784,MFG_058
SKU_01155,Health_Supplements,ambient,397,8.05,C,True,False,False,1.711,0.804,MFG_029
SKU_01156,TCM,cold,365,1.34,C,True,True,False,0.112,0.038,MFG_012
SKU_01157,Medical_Devices,cold,251,108.94,C,True,True,False,0.503,1.264,MFG_021
SKU_01158,Medical_Devices,cool,476,37.69,C,False,True,False,0.657,1.291,MFG_042
SKU_01159,TCM,cold,365,26.23,C,False,True,False,1.721,0.147,MFG_070
SKU_01160,Medical_Devices,ambient,365,5.46,C,False,True,True,0.197,0.337,MFG_067
SKU_01161,Western_Medicine,cool,730,16.14,C,True,True,False,0.268,0.126,MFG_072
SKU_01162,Health_Supplements,ambient,365,1.46,C,False,True,False,0.988,0.863,MFG_033
SKU_01163,Western_Medicine,ambient,365,14.01,B,False,True,False,1.615,1.363,MFG_008
SKU_01164,Western_Medicine,ambient,589,15.4,A,True,True,False,1.736,1.284,MFG_008
SKU_01165,Medical_Devices,ambient,534,80.39,C,False,False,False,1.735,0.377,MFG_002
SKU_01166,Medical_Devices,ambient,365,54.31,C,False,True,False,0.281,1.311,MFG_001
SKU_01167,Western_Medicine,ambient,546,12.29,B,False,True,False,0.487,0.712,MFG_087
SKU_01168,Western_Medicine,cool,487,16.83,B,False,False,False,0.041,0.853,MFG_062
SKU_01169,TCM,cold,365,3.06,C,False,True,False,0.999,0.913,MFG_072
SKU_01170,Western_Medicine,cool,730,10.91,C,True,False,False,0.404,0.981,MFG_063
SKU_01171,Western_Medicine,cold,187,1.84,C,True,True,False,1.289,0.403,MFG_035
SKU_01172,Medical_Devices,cold,342,37.44,B,False,True,False,0.581,1.113,MFG_067
SKU_01173,Western_Medicine,cold,365,14.76,C,True,True,False,1.972,1.26,MFG_043
SKU_01174,Western_Medicine,cool,618,6.52,C,False,False,False,0.833,0.082,MFG_030
SKU_01175,TCM,cold,365,16.19,B,True,True,False,1.9,0.014,MFG_060
SKU_01176,Medical_Devices,ambient,875,43.9,C,True,False,False,1.027,0.066,MFG_075
SKU_01177,TCM,frozen,730,8.18,B,True,True,False,1.112,0.91,MFG_021
SKU_01178,Medical_Devices,cool,289,91.52,C,False,False,False,0.566,1.166,MFG_045
SKU_01179,TCM,ambient,449,7.33,C,True,True,False,0.368,0.054,MFG_009
SKU_01180,Medical_Devices,cold,128,116.29,C,True,True,False,1.286,0.447,MFG_088
SKU_01181,Medical_Devices,ambient,711,25.83,C,False,True,False,1.694,0.948,MFG_001
SKU_01182,Medical_Devices,ambient,382,98.39,C,False,True,False,0.297,0.551,MFG_080
SKU_01183,Western_Medicine,ambient,630,17.43,B,True,False,False,0.483,1.273,MFG_035
SKU_01184,Medical_Devices,cold,365,8.6,B,True,True,False,1.454,0.274,MFG_025
SKU_01185,Western_Medicine,cold,322,115.38,C,True,True,False,0.775,0.03,MFG_093
SKU_01186,Medical_Devices,cold,365,5.27,B,True,True,False,0.505,1.102,MFG_060
SKU_01187,Western_Medicine,ambient,448,46.58,B,False,False,True,0.391,0.307,MFG_016
SKU_01188,Western_Medicine,ambient,494,30.22,C,False,True,False,0.23,1.315,MFG_042
SKU_01189,Western_Medicine,ambient,365,15.25,C,True,True,False,1.087,0.15,MFG_001
SKU_01190,Western_Medicine,cold,365,26.37,B,True,True,False,1.746,0.297,MFG_023
SKU_01191,TCM,cold,365,84.95,B,True,True,False,1.971,0.228,MFG_089
SKU_01192,Medical_Devices,ambient,803,14.91,C,True,True,True,0.525,0.366,MFG_051
SKU_01193,Western_Medicine,ambient,997,10.55,C,True,False,False,1.22,1.46,MFG_009
SKU_01194,Health_Supplements,cool,199,154.48,C,False,True,False,1.647,0.301,MFG_028
SKU_01195,Western_Medicine,ambient,365,16.31,C,True,True,False,0.175,1.266,MFG_080
SKU_01196,Western_Medicine,ambient,1005,2.28,C,True,True,False,0.586,0.551,MFG_038
SKU_01197,Medical_Devices,frozen,425,17.18,C,True,True,False,1.403,1.31,MFG_054
SKU_01198,Health_Supplements,ambient,512,10.36,C,True,True,False,0.799,0.212,MFG_063
SKU_01199,Western_Medicine,ambient,365,37.75,A,True,False,False,1.196,1.217,MFG_042
SKU_01200,Western_Medicine,ambient,365,16.3,C,True,True,False,1.406,1.463,MFG_061
SKU_01201,Western_Medicine,ambient,686,45.62,C,False,False,False,1.791,0.7,MFG_071
SKU_01202,Medical_Devices,cool,467,21.7,B,False,True,False,0.215,0.037,MFG_001
SKU_01203,Western_Medicine,ambient,476,85.43,C,False,False,False,1.585,1.056,MFG_093
SKU_01204,Health_Supplements,cool,381,9.61,C,True,True,False,0.261,0.682,MFG_098
SKU_01205,TCM,ambient,425,11.95,C,False,False,False,0.617,1.127,MFG_043
SKU_01206,TCM,ambient,949,5.71,C,True,True,False,0.162,0.553,MFG_051
SKU_01207,Medical_Devices,ambient,836,132.86,C,False,False,False,1.751,1.048,MFG_089
SKU_01208,TCM,cool,730,2.72,C,False,False,False,1.558,0.747,MFG_087
