inventory_id,warehouse_id,bin_id,sku_id,batch_id,manufacture_date,expiry_date,received_date,quantity_available,quantity_reserved,quality_status,days_to_expiry
INV_0004997,WH_010,WH_010_COLD_195,SKU_02984,BATCH_0004997,2026-03-25,2027-03-25,2026-03-30,3,0,good,302
INV_0004998,WH_025,WH_025_AMBIENT_170,SKU_02914,BATCH_0004998,2026-03-13,2027-03-13,2026-03-24,6,0,good,290
INV_0004999,WH_011,WH_011_FROZEN_195,SKU_01579,BATCH_0004999,2025-06-19,2026-12-07,2025-06-26,3,0,good,194
INV_0005000,WH_012,WH_012_AMBIENT_001,SKU_02620,BATCH_0005000,2023-11-25,2026-09-26,2023-12-06,6,0,good,122
INV_0005001,WH_027,WH_027_COOL_024,SKU_00238,BATCH_0005001,2025-07-28,2027-03-23,2025-08-10,4,0,good,300
INV_0005002,WH_009,WH_009_FROZEN_011,SKU_01249,BATCH_0005002,2024-12-21,2026-08-26,2024-12-24,120,0,good,91
INV_0005003,WH_014,WH_014_AMBIENT_151,SKU_00425,BATCH_0005003,2026-05-22,2027-05-28,2026-06-04,52,8,good,366
INV_0005004,WH_028,WH_028_AMBIENT_186,SKU_00409,BATCH_0005004,2026-02-15,2027-05-26,2026-02-17,13,0,good,364
INV_0005005,WH_011,WH_011_COLD_065,SKU_00308,BATCH_0005005,2026-02-04,2027-02-04,2026-02-14,299,0,good,253
INV_0005006,WH_017,WH_017_COOL_025,SKU_00349,BATCH_0005006,2024-10-09,2026-10-09,2024-10-21,14,0,good,135
INV_0005007,WH_014,WH_014_COOL_056,SKU_00959,BATCH_0005007,2024-10-30,2026-10-30,2024-11-01,96,0,good,156
INV_0005008,WH_010,WH_010_AMBIENT_196,SKU_00648,BATCH_0005008,2026-02-01,2028-03-29,2026-02-06,27,0,good,672
INV_0005009,WH_020,WH_020_FROZEN_104,SKU_01124,BATCH_0005009,2025-12-10,2026-07-18,2025-12-16,9,0,good,52
INV_0005010,WH_021,WH_021_AMBIENT_075,SKU_02831,BATCH_0005010,2025-07-30,2026-08-07,2025-08-01,1,0,good,72
INV_0005011,WH_004,WH_004_AMBIENT_058,SKU_02869,BATCH_0005011,2026-03-11,2028-06-18,2026-03-15,3,1,good,753
INV_0005012,WH_004,WH_004_FROZEN_057,SKU_00899,BATCH_0005012,2026-02-26,2028-02-26,2026-03-06,5,0,good,640
INV_0005013,WH_013,WH_013_COOL_108,SKU_01130,BATCH_0005013,2025-12-10,2027-12-10,2025-12-20,4,0,good,562
INV_0005014,WH_023,WH_023_FROZEN_014,SKU_01245,BATCH_0005014,2024-10-05,2026-10-05,2024-10-12,21,0,good,131
INV_0005015,WH_026,WH_026_AMBIENT_133,SKU_02574,BATCH_0005015,2026-02-15,2027-02-15,2026-02-16,143,0,good,264
INV_0005016,WH_020,WH_020_COLD_035,SKU_00249,BATCH_0005016,2025-12-15,2026-11-14,2025-12-21,14,0,good,171
INV_0005017,WH_030,WH_030_COOL_110,SKU_00210,BATCH_0005017,2025-09-25,2027-09-25,2025-10-04,3,0,good,486
INV_0005018,WH_019,WH_019_COOL_106,SKU_02959,BATCH_0005018,2024-12-09,2026-12-09,2024-12-11,79,0,good,196
INV_0005019,WH_013,WH_013_AMBIENT_189,SKU_02143,BATCH_0005019,2025-05-29,2027-05-26,2025-06-01,180,0,good,364
INV_0005020,WH_008,WH_008_COOL_169,SKU_02692,BATCH_0005020,2025-10-22,2027-10-22,2025-10-29,85,26,good,513
INV_0005021,WH_002,WH_002_COOL_199,SKU_02744,BATCH_0005021,2026-04-20,2027-06-23,2026-04-21,4,0,good,392
INV_0005022,WH_015,WH_015_COLD_146,SKU_00917,BATCH_0005022,2026-05-07,2027-01-10,2026-05-12,34,0,good,228
INV_0005023,WH_016,WH_016_COOL_185,SKU_01026,BATCH_0005023,2025-12-23,2027-07-17,2025-12-25,4,0,good,416
INV_0005024,WH_027,WH_027_AMBIENT_029,SKU_02723,BATCH_0005024,2025-11-26,2027-02-25,2025-12-04,2,0,good,274
INV_0005025,WH_026,WH_026_COOL_159,SKU_01984,BATCH_0005025,2026-03-20,2028-03-19,2026-03-24,144,0,good,662
INV_0005026,WH_005,WH_005_AMBIENT_038,SKU_02639,BATCH_0005026,2026-04-18,2027-12-29,2026-04-28,7,0,good,581
INV_0005027,WH_003,WH_003_COOL_180,SKU_01406,BATCH_0005027,2025-12-25,2026-06-23,2025-12-30,10,0,good,27
INV_0005028,WH_004,WH_004_COOL_018,SKU_01830,BATCH_0005028,2025-08-27,2026-11-16,2025-08-30,125,0,good,173
INV_0005029,WH_016,WH_016_COLD_022,SKU_01613,BATCH_0005029,2025-11-16,2026-08-27,2025-11-20,1,0,good,92
INV_0005030,WH_006,WH_006_AMBIENT_120,SKU_02402,BATCH_0005030,2025-11-04,2027-05-07,2025-11-15,28,0,good,345
INV_0005031,WH_002,WH_002_COLD_120,SKU_02998,BATCH_0005031,2026-04-29,2027-04-29,2026-05-12,46,0,good,337
INV_0005032,WH_007,WH_007_AMBIENT_136,SKU_00436,BATCH_0005032,2026-01-01,2027-12-28,2026-01-08,63,0,good,580
INV_0005033,WH_027,WH_027_COLD_038,SKU_01613,BATCH_0005033,2025-09-28,2026-07-09,2025-09-29,55,1,good,43
INV_0005034,WH_027,WH_027_AMBIENT_041,SKU_00618,BATCH_0005034,2025-12-16,2026-12-16,2025-12-22,7,0,good,203
INV_0005035,WH_028,WH_028_COLD_129,SKU_02867,BATCH_0005035,2026-05-09,2027-05-09,2026-05-14,5,0,good,347
INV_0005036,WH_016,WH_016_COOL_190,SKU_02640,BATCH_0005036,2025-05-18,2026-12-06,2025-05-24,34,0,good,193
INV_0005037,WH_029,WH_029_COOL_036,SKU_01789,BATCH_0005037,2025-09-19,2026-06-26,2025-09-30,6,0,good,30
INV_0005038,WH_020,WH_020_AMBIENT_154,SKU_00152,BATCH_0005038,2025-10-06,2027-05-29,2025-10-14,23,0,good,367
INV_0005039,WH_027,WH_027_AMBIENT_067,SKU_00432,BATCH_0005039,2025-07-22,2026-07-22,2025-07-26,6,0,good,56
INV_0005040,WH_020,WH_020_COLD_068,SKU_02184,BATCH_0005040,2026-03-04,2026-08-18,2026-03-17,32,11,good,83
INV_0005041,WH_026,WH_026_AMBIENT_067,SKU_00454,BATCH_0005041,2025-11-22,2026-11-22,2025-12-03,11,0,good,179
INV_0005042,WH_015,WH_015_COLD_144,SKU_01940,BATCH_0005042,2026-01-27,2026-07-17,2026-02-03,16,0,good,51
INV_0005043,WH_022,WH_022_COOL_034,SKU_01348,BATCH_0005043,2024-10-23,2026-10-23,2024-11-01,19,0,good,149
INV_0005044,WH_013,WH_013_AMBIENT_080,SKU_02373,BATCH_0005044,2025-10-15,2027-06-09,2025-10-27,10,0,good,378
INV_0005045,WH_024,WH_024_COOL_085,SKU_00845,BATCH_0005045,2025-12-12,2027-11-29,2025-12-17,24,0,good,551
INV_0005046,WH_026,WH_026_AMBIENT_005,SKU_02895,BATCH_0005046,2025-08-27,2026-12-08,2025-09-01,20,0,good,195
INV_0005047,WH_013,WH_013_COOL_111,SKU_01994,BATCH_0005047,2025-12-19,2026-09-13,2025-12-27,6,0,good,109
INV_0005048,WH_017,WH_017_COOL_109,SKU_02024,BATCH_0005048,2025-09-29,2027-01-03,2025-10-11,3,0,good,221
INV_0005049,WH_025,WH_025_AMBIENT_142,SKU_01914,BATCH_0005049,2025-01-20,2027-07-08,2025-01-30,58,0,good,407
INV_0005050,WH_004,WH_004_COLD_134,SKU_02277,BATCH_0005050,2025-11-24,2026-11-24,2025-11-29,5,0,good,181
INV_0005051,WH_020,WH_020_AMBIENT_161,SKU_02051,BATCH_0005051,2025-10-20,2027-09-24,2025-10-31,46,0,good,485
INV_0005052,WH_004,WH_004_AMBIENT_195,SKU_00958,BATCH_0005052,2026-01-27,2027-08-23,2026-02-09,58,0,good,453
INV_0005053,WH_018,WH_018_COOL_117,SKU_00253,BATCH_0005053,2026-04-24,2028-04-23,2026-05-03,115,13,good,697
INV_0005054,WH_010,WH_010_AMBIENT_156,SKU_02944,BATCH_0005054,2025-08-11,2026-08-11,2025-08-13,157,26,good,76
INV_0005055,WH_019,WH_019_AMBIENT_148,SKU_02915,BATCH_0005055,2025-08-26,2026-12-25,2025-09-04,1,0,good,212
INV_0005056,WH_030,WH_030_COLD_172,SKU_02829,BATCH_0005056,2025-10-20,2026-10-20,2025-10-30,25,0,good,146
INV_0005057,WH_012,WH_012_COLD_169,SKU_00377,BATCH_0005057,2026-05-03,2026-12-22,2026-05-12,54,0,good,209
INV_0005058,WH_007,WH_007_COOL_161,SKU_00849,BATCH_0005058,2025-10-13,2027-10-13,2025-10-17,68,11,good,504
INV_0005059,WH_002,WH_002_COOL_036,SKU_00771,BATCH_0005059,2026-02-28,2027-03-20,2026-03-11,7,0,good,297
INV_0005060,WH_023,WH_023_AMBIENT_001,SKU_02988,BATCH_0005060,2025-12-31,2026-12-31,2026-01-08,37,0,good,218
INV_0005061,WH_030,WH_030_AMBIENT_146,SKU_02018,BATCH_0005061,2026-05-05,2029-03-07,2026-05-12,3,0,good,1015
INV_0005062,WH_002,WH_002_COLD_031,SKU_02564,BATCH_0005062,2025-11-13,2026-11-13,2025-11-22,8,0,good,170
INV_0005063,WH_024,WH_024_COOL_183,SKU_01565,BATCH_0005063,2025-01-07,2026-10-03,2025-01-09,1,0,good,129
INV_0005064,WH_019,WH_019_AMBIENT_020,SKU_02375,BATCH_0005064,2026-04-08,2027-04-08,2026-04-17,20,0,good,316
INV_0005065,WH_005,WH_005_AMBIENT_079,SKU_02655,BATCH_0005065,2024-10-17,2026-08-02,2024-10-27,21,2,good,67
INV_0005066,WH_015,WH_015_COOL_183,SKU_01428,BATCH_0005066,2026-03-19,2028-02-28,2026-03-27,14,0,good,642
INV_0005067,WH_016,WH_016_COOL_111,SKU_00824,BATCH_0005067,2025-03-21,2027-03-21,2025-03-27,60,7,good,298
INV_0005068,WH_007,WH_007_COOL_061,SKU_01004,BATCH_0005068,2026-02-21,2027-01-02,2026-03-05,52,0,good,220
INV_0005069,WH_019,WH_019_COOL_147,SKU_02781,BATCH_0005069,2024-08-22,2026-08-22,2024-08-29,56,0,good,87
INV_0005070,WH_003,WH_003_AMBIENT_012,SKU_01127,BATCH_0005070,2026-02-04,2028-02-20,2026-02-12,70,0,good,634
INV_0005071,WH_019,WH_019_AMBIENT_067,SKU_02200,BATCH_0005071,2026-04-18,2028-08-25,2026-05-01,8,0,good,821
INV_0005072,WH_002,WH_002_AMBIENT_168,SKU_02256,BATCH_0005072,2026-02-16,2027-10-23,2026-02-20,19,0,good,514
INV_0005073,WH_023,WH_023_COLD_177,SKU_02666,BATCH_0005073,2025-12-09,2026-09-04,2025-12-10,4,0,good,100
INV_0005074,WH_020,WH_020_AMBIENT_053,SKU_02810,BATCH_0005074,2026-05-17,2028-09-15,2026-05-26,14,0,good,842
INV_0005075,WH_022,WH_022_AMBIENT_092,SKU_01519,BATCH_0005075,2025-10-22,2026-10-22,2025-11-04,12,0,good,148
INV_0005076,WH_026,WH_026_COOL_130,SKU_02786,BATCH_0005076,2025-05-06,2027-05-06,2025-05-07,36,0,good,344
INV_0005077,WH_015,WH_015_COLD_048,SKU_01504,BATCH_0005077,2026-03-30,2027-03-30,2026-04-11,34,0,good,307
INV_0005078,WH_024,WH_024_AMBIENT_082,SKU_00001,BATCH_0005078,2025-06-18,2027-01-18,2025-06-25,128,0,good,236
INV_0005079,WH_030,WH_030_COOL_130,SKU_00270,BATCH_0005079,2025-11-21,2026-11-17,2025-12-02,1,0,good,174
INV_0005080,WH_027,WH_027_AMBIENT_164,SKU_01634,BATCH_0005080,2025-05-13,2026-11-01,2025-05-24,22,1,good,158
INV_0005081,WH_008,WH_008_AMBIENT_146,SKU_00669,BATCH_0005081,2026-04-26,2027-10-13,2026-04-28,27,0,good,504
INV_0005082,WH_011,WH_011_COOL_187,SKU_02946,BATCH_0005082,2025-10-13,2027-10-13,2025-10-21,73,0,good,504
INV_0005083,WH_016,WH_016_AMBIENT_156,SKU_00960,BATCH_0005083,2026-02-11,2027-02-11,2026-02-19,96,22,good,260
INV_0005084,WH_020,WH_020_COOL_039,SKU_01662,BATCH_0005084,2025-12-21,2027-12-21,2025-12-27,15,0,good,573
INV_0005085,WH_027,WH_027_COOL_094,SKU_00630,BATCH_0005085,2026-02-25,2026-10-25,2026-03-05,11,0,good,151
INV_0005086,WH_025,WH_025_AMBIENT_017,SKU_01308,BATCH_0005086,2026-04-18,2028-05-09,2026-04-25,3,0,good,713
INV_0005087,WH_015,WH_015_AMBIENT_154,SKU_02994,BATCH_0005087,2025-12-03,2028-01-30,2025-12-06,90,0,good,613
INV_0005088,WH_023,WH_023_COLD_055,SKU_00779,BATCH_0005088,2025-07-30,2026-07-30,2025-08-01,5,0,good,64
INV_0005089,WH_026,WH_026_COLD_008,SKU_00149,BATCH_0005089,2026-04-07,2026-08-30,2026-04-20,3,1,good,95
INV_0005090,WH_021,WH_021_COOL_126,SKU_00087,BATCH_0005090,2025-08-26,2027-08-26,2025-08-30,11,0,good,456
INV_0005091,WH_004,WH_004_COLD_200,SKU_00379,BATCH_0005091,2025-07-13,2026-07-13,2025-07-24,95,0,good,47
INV_0005092,WH_027,WH_027_AMBIENT_150,SKU_00924,BATCH_0005092,2025-12-12,2026-12-12,2025-12-22,21,0,good,199
INV_0005093,WH_005,WH_005_AMBIENT_167,SKU_00877,BATCH_0005093,2025-09-21,2027-07-03,2025-10-04,81,0,good,402
INV_0005094,WH_006,WH_006_COLD_004,SKU_01173,BATCH_0005094,2025-12-08,2026-12-08,2025-12-18,93,0,good,195
INV_0005095,WH_003,WH_003_AMBIENT_083,SKU_00005,BATCH_0005095,2025-11-09,2027-12-21,2025-11-16,20,0,good,573
INV_0005096,WH_016,WH_016_AMBIENT_133,SKU_00783,BATCH_0005096,2025-03-26,2027-01-07,2025-03-30,14,1,good,225
INV_0005097,WH_023,WH_023_AMBIENT_117,SKU_02888,BATCH_0005097,2025-09-08,2026-11-06,2025-09-16,133,0,good,163
INV_0005098,WH_019,WH_019_AMBIENT_035,SKU_00337,BATCH_0005098,2024-03-01,2026-11-01,2024-03-04,62,0,good,158
INV_0005099,WH_023,WH_023_AMBIENT_029,SKU_00413,BATCH_0005099,2025-11-08,2027-05-08,2025-11-15,38,10,good,346
INV_0005100,WH_011,WH_011_AMBIENT_130,SKU_00235,BATCH_0005100,2025-12-20,2026-12-20,2026-01-02,80,0,good,207
INV_0005101,WH_025,WH_025_COLD_054,SKU_01887,BATCH_0005101,2026-05-15,2027-05-15,2026-05-21,27,0,good,353
INV_0005102,WH_013,WH_013_AMBIENT_100,SKU_02689,BATCH_0005102,2024-04-22,2026-09-07,2024-04-28,30,3,good,103
INV_0005103,WH_018,WH_018_AMBIENT_119,SKU_01637,BATCH_0005103,2025-09-20,2026-09-20,2025-09-29,9,0,good,116
INV_0005104,WH_028,WH_028_AMBIENT_166,SKU_02819,BATCH_0005104,2024-12-14,2027-03-15,2024-12-19,166,0,good,292
INV_0005105,WH_005,WH_005_COOL_093,SKU_01143,BATCH_0005105,2025-07-06,2027-05-09,2025-07-11,33,0,good,347
INV_0005106,WH_022,WH_022_AMBIENT_190,SKU_02414,BATCH_0005106,2025-09-10,2026-09-10,2025-09-16,10,0,good,106
INV_0005107,WH_018,WH_018_FROZEN_011,SKU_00007,BATCH_0005107,2026-04-06,2026-10-16,2026-04-15,2,0,good,142
INV_0005108,WH_006,WH_006_AMBIENT_189,SKU_02790,BATCH_0005108,2025-11-27,2026-11-27,2025-12-01,187,0,good,184
INV_0005109,WH_021,WH_021_AMBIENT_028,SKU_00949,BATCH_0005109,2025-09-03,2026-09-03,2025-09-08,22,0,good,99
INV_0005110,WH_010,WH_010_AMBIENT_149,SKU_00421,BATCH_0005110,2025-08-05,2026-08-05,2025-08-15,72,0,good,70
INV_0005111,WH_012,WH_012_AMBIENT_124,SKU_00024,BATCH_0005111,2026-05-16,2028-02-15,2026-05-19,19,2,good,629
INV_0005112,WH_004,WH_004_COOL_189,SKU_02824,BATCH_0005112,2024-12-21,2026-12-21,2024-12-31,3,0,good,208
INV_0005113,WH_011,WH_011_COOL_024,SKU_00175,BATCH_0005113,2026-04-05,2027-03-22,2026-04-13,6,1,good,299
INV_0005114,WH_020,WH_020_AMBIENT_188,SKU_01722,BATCH_0005114,2026-05-25,2028-09-14,2026-05-26,51,9,good,841
INV_0005115,WH_027,WH_027_AMBIENT_152,SKU_01237,BATCH_0005115,2026-02-15,2028-05-15,2026-02-23,6,0,good,719
INV_0005116,WH_024,WH_024_AMBIENT_035,SKU_02299,BATCH_0005116,2026-01-26,2028-02-23,2026-01-29,65,0,good,637
INV_0005117,WH_017,WH_017_AMBIENT_130,SKU_01972,BATCH_0005117,2026-04-24,2027-09-01,2026-04-26,13,0,good,462
INV_0005118,WH_001,WH_001_AMBIENT_067,SKU_00787,BATCH_0005118,2026-01-19,2027-08-26,2026-01-27,3,0,good,456
INV_0005119,WH_020,WH_020_COLD_133,SKU_01649,BATCH_0005119,2026-03-07,2026-11-08,2026-03-17,10,0,good,165
INV_0005120,WH_023,WH_023_COOL_044,SKU_00272,BATCH_0005120,2025-12-10,2026-10-02,2025-12-17,126,0,good,128
INV_0005121,WH_006,WH_006_AMBIENT_144,SKU_02668,BATCH_0005121,2024-03-25,2026-11-14,2024-04-05,64,0,good,171
INV_0005122,WH_020,WH_020_COLD_054,SKU_02174,BATCH_0005122,2026-04-20,2026-10-31,2026-04-28,15,0,good,157
INV_0005123,WH_013,WH_013_COOL_012,SKU_00970,BATCH_0005123,2025-05-06,2027-05-06,2025-05-17,35,0,good,344
INV_0005124,WH_005,WH_005_COOL_176,SKU_01953,BATCH_0005124,2024-10-29,2026-10-29,2024-10-30,5,0,good,155
INV_0005125,WH_008,WH_008_COLD_055,SKU_01928,BATCH_0005125,2025-07-06,2026-07-06,2025-07-16,7,2,good,40
INV_0005126,WH_019,WH_019_COOL_179,SKU_01696,BATCH_0005126,2025-12-15,2027-09-12,2025-12-27,39,3,good,473
INV_0005127,WH_024,WH_024_COOL_082,SKU_01178,BATCH_0005127,2026-02-03,2026-11-19,2026-02-09,15,0,good,176
INV_0005128,WH_017,WH_017_AMBIENT_095,SKU_00115,BATCH_0005128,2024-10-22,2026-08-18,2024-10-27,11,4,good,83
INV_0005129,WH_012,WH_012_COLD_066,SKU_01955,BATCH_0005129,2026-01-23,2027-01-23,2026-01-27,83,0,good,241
INV_0005130,WH_029,WH_029_AMBIENT_143,SKU_00143,BATCH_0005130,2025-10-14,2026-10-14,2025-10-16,69,0,good,140
INV_0005131,WH_030,WH_030_COLD_172,SKU_00596,BATCH_0005131,2026-04-29,2027-04-29,2026-05-12,24,0,good,337
INV_0005132,WH_014,WH_014_COOL_064,SKU_00796,BATCH_0005132,2026-04-04,2026-12-09,2026-04-09,73,0,good,196
INV_0005133,WH_003,WH_003_COOL_099,SKU_00270,BATCH_0005133,2025-12-10,2026-12-06,2025-12-11,14,3,good,193
INV_0005134,WH_017,WH_017_AMBIENT_010,SKU_02968,BATCH_0005134,2025-03-08,2027-09-15,2025-03-13,167,32,good,476
INV_0005135,WH_023,WH_023_AMBIENT_188,SKU_00374,BATCH_0005135,2025-01-07,2027-01-19,2025-01-19,3,0,good,237
INV_0005136,WH_030,WH_030_COOL_107,SKU_02372,BATCH_0005136,2026-01-16,2026-08-29,2026-01-17,11,2,good,94
INV_0005137,WH_011,WH_011_COLD_083,SKU_00596,BATCH_0005137,2025-07-26,2026-07-26,2025-07-27,135,0,good,60
INV_0005138,WH_014,WH_014_COLD_030,SKU_00229,BATCH_0005138,2025-09-12,2026-09-12,2025-09-25,9,0,good,108
INV_0005139,WH_016,WH_016_AMBIENT_169,SKU_02815,BATCH_0005139,2024-09-27,2026-09-23,2024-10-06,9,1,good,119
INV_0005140,WH_021,WH_021_FROZEN_063,SKU_02646,BATCH_0005140,2025-03-16,2027-03-16,2025-03-28,37,0,good,293
INV_0005141,WH_010,WH_010_COOL_121,SKU_00561,BATCH_0005141,2026-04-28,2026-10-25,2026-05-05,9,0,good,151
INV_0005142,WH_010,WH_010_AMBIENT_091,SKU_01104,BATCH_0005142,2025-03-12,2026-11-13,2025-03-15,351,0,good,170
INV_0005143,WH_011,WH_011_AMBIENT_079,SKU_01341,BATCH_0005143,2026-04-25,2027-04-25,2026-05-06,8,0,good,333
INV_0005144,WH_016,WH_016_COLD_087,SKU_00804,BATCH_0005144,2026-04-05,2027-04-05,2026-04-12,13,0,good,313
INV_0005145,WH_006,WH_006_AMBIENT_005,SKU_02570,BATCH_0005145,2025-12-11,2028-03-05,2025-12-22,13,0,good,648
INV_0005146,WH_025,WH_025_AMBIENT_171,SKU_02539,BATCH_0005146,2025-10-30,2026-10-30,2025-11-03,3,0,good,156
INV_0005147,WH_021,WH_021_COOL_138,SKU_01596,BATCH_0005147,2025-07-24,2027-07-24,2025-07-27,287,0,good,423
INV_0005148,WH_022,WH_022_COLD_151,SKU_01761,BATCH_0005148,2025-09-11,2026-09-11,2025-09-19,20,6,good,107
INV_0005149,WH_010,WH_010_COOL_096,SKU_00362,BATCH_0005149,2026-03-17,2026-09-13,2026-03-22,36,0,good,109
INV_0005150,WH_002,WH_002_COOL_167,SKU_00662,BATCH_0005150,2024-09-24,2026-09-24,2024-10-03,26,6,good,120
INV_0005151,WH_028,WH_028_AMBIENT_195,SKU_02266,BATCH_0005151,2025-11-11,2027-05-25,2025-11-12,20,0,good,363
INV_0005152,WH_020,WH_020_AMBIENT_185,SKU_00409,BATCH_0005152,2026-01-17,2027-04-27,2026-01-20,36,0,good,335
INV_0005153,WH_002,WH_002_AMBIENT_162,SKU_02742,BATCH_0005153,2025-06-08,2027-01-27,2025-06-09,44,0,good,245
INV_0005154,WH_005,WH_005_AMBIENT_157,SKU_01952,BATCH_0005154,2025-11-15,2026-11-15,2025-11-16,13,0,good,172
INV_0005155,WH_004,WH_004_AMBIENT_175,SKU_01423,BATCH_0005155,2026-01-21,2027-01-21,2026-02-03,17,0,good,239
INV_0005156,WH_027,WH_027_COLD_079,SKU_00445,BATCH_0005156,2025-11-20,2026-11-20,2025-12-03,14,0,good,177
INV_0005157,WH_008,WH_008_COOL_179,SKU_01287,BATCH_0005157,2026-01-11,2026-09-20,2026-01-22,3,1,good,116
INV_0005158,WH_013,WH_013_AMBIENT_104,SKU_01480,BATCH_0005158,2026-02-28,2027-02-28,2026-03-10,16,0,good,277
INV_0005159,WH_009,WH_009_AMBIENT_138,SKU_00436,BATCH_0005159,2025-05-16,2027-05-12,2025-05-25,3,0,good,350
INV_0005160,WH_022,WH_022_AMBIENT_191,SKU_02706,BATCH_0005160,2025-08-02,2027-09-10,2025-08-14,18,0,good,471
INV_0005161,WH_005,WH_005_COOL_083,SKU_00058,BATCH_0005161,2026-03-11,2027-01-04,2026-03-24,23,0,good,222
INV_0005162,WH_008,WH_008_AMBIENT_034,SKU_02740,BATCH_0005162,2026-05-11,2027-05-11,2026-05-13,7,0,good,349
INV_0005163,WH_029,WH_029_COLD_050,SKU_02573,BATCH_0005163,2025-11-19,2026-06-23,2025-11-22,32,10,good,27
INV_0005164,WH_025,WH_025_AMBIENT_190,SKU_00340,BATCH_0005164,2025-03-08,2027-03-29,2025-03-16,5,0,good,306
INV_0005165,WH_012,WH_012_AMBIENT_086,SKU_01966,BATCH_0005165,2025-08-07,2026-12-20,2025-08-16,1,0,good,207
INV_0005166,WH_024,WH_024_COLD_134,SKU_01426,BATCH_0005166,2025-11-20,2026-11-20,2025-12-01,30,0,good,177
INV_0005167,WH_005,WH_005_AMBIENT_186,SKU_02588,BATCH_0005167,2025-08-10,2026-08-10,2025-08-18,107,0,good,75
INV_0005168,WH_019,WH_019_AMBIENT_066,SKU_01505,BATCH_0005168,2025-05-15,2027-08-18,2025-05-26,14,0,good,448
INV_0005169,WH_008,WH_008_COOL_017,SKU_00384,BATCH_0005169,2026-02-28,2027-10-03,2026-03-07,13,0,good,494
INV_0005170,WH_028,WH_028_COLD_053,SKU_02531,BATCH_0005170,2026-05-23,2027-05-23,2026-06-05,60,0,good,361
INV_0005171,WH_007,WH_007_AMBIENT_079,SKU_00864,BATCH_0005171,2025-06-05,2026-08-30,2025-06-08,4,0,good,95
INV_0005172,WH_004,WH_004_COOL_129,SKU_02197,BATCH_0005172,2024-08-28,2026-08-28,2024-08-30,4,1,good,93
INV_0005173,WH_023,WH_023_COLD_150,SKU_02459,BATCH_0005173,2025-08-09,2026-08-09,2025-08-16,37,0,good,74
INV_0005174,WH_024,WH_024_AMBIENT_135,SKU_02060,BATCH_0005174,2026-03-22,2027-11-23,2026-04-04,77,0,good,545
INV_0005175,WH_023,WH_023_AMBIENT_123,SKU_00711,BATCH_0005175,2026-02-09,2028-06-16,2026-02-18,7,0,good,751
INV_0005176,WH_028,WH_028_COOL_138,SKU_01559,BATCH_0005176,2025-03-01,2027-03-01,2025-03-02,23,1,good,278
INV_0005177,WH_022,WH_022_COLD_063,SKU_01635,BATCH_0005177,2025-11-08,2026-11-08,2025-11-12,23,0,good,165
INV_0005178,WH_010,WH_010_AMBIENT_008,SKU_02408,BATCH_0005178,2025-10-23,2026-10-23,2025-11-01,5,1,good,149
INV_0005179,WH_014,WH_014_COOL_079,SKU_02133,BATCH_0005179,2026-05-19,2027-11-13,2026-05-31,28,9,good,535
INV_0005180,WH_009,WH_009_AMBIENT_163,SKU_01437,BATCH_0005180,2025-12-21,2026-12-21,2025-12-24,14,0,good,208
INV_0005181,WH_019,WH_019_COOL_114,SKU_00325,BATCH_0005181,2026-03-24,2028-03-23,2026-03-29,107,0,good,666
INV_0005182,WH_024,WH_024_COOL_058,SKU_01616,BATCH_0005182,2025-07-07,2027-07-07,2025-07-11,54,5,good,406
INV_0005183,WH_027,WH_027_COOL_194,SKU_01821,BATCH_0005183,2026-01-26,2027-04-21,2026-02-02,4,1,good,329
INV_0005184,WH_023,WH_023_AMBIENT_069,SKU_02893,BATCH_0005184,2025-02-27,2027-10-25,2025-03-08,33,0,good,516
INV_0005185,WH_021,WH_021_AMBIENT_101,SKU_01861,BATCH_0005185,2025-10-20,2027-03-23,2025-11-01,46,0,good,300
INV_0005186,WH_010,WH_010_COOL_155,SKU_02397,BATCH_0005186,2025-05-09,2027-05-09,2025-05-14,20,0,good,347
INV_0005187,WH_004,WH_004_AMBIENT_142,SKU_01005,BATCH_0005187,2025-02-26,2026-12-25,2025-03-03,41,0,good,212
INV_0005188,WH_029,WH_029_COLD_167,SKU_00697,BATCH_0005188,2026-03-12,2027-03-12,2026-03-18,47,0,good,289
INV_0005189,WH_014,WH_014_COOL_170,SKU_00488,BATCH_0005189,2026-04-27,2028-04-26,2026-05-07,18,0,good,700
INV_0005190,WH_022,WH_022_AMBIENT_166,SKU_00581,BATCH_0005190,2025-03-25,2027-01-11,2025-04-01,21,0,good,229
INV_0005191,WH_024,WH_024_AMBIENT_053,SKU_02975,BATCH_0005191,2025-09-19,2026-12-27,2025-10-01,3,0,good,214
INV_0005192,WH_016,WH_016_COLD_174,SKU_00134,BATCH_0005192,2026-01-09,2027-01-09,2026-01-18,21,0,good,227
INV_0005193,WH_019,WH_019_COOL_065,SKU_01137,BATCH_0005193,2026-02-14,2027-02-02,2026-02-18,11,1,good,251
INV_0005194,WH_005,WH_005_AMBIENT_193,SKU_00878,BATCH_0005194,2026-04-17,2027-06-08,2026-04-22,23,0,good,377
INV_0005195,WH_022,WH_022_COOL_165,SKU_00139,BATCH_0005195,2026-02-09,2028-02-09,2026-02-10,13,0,good,623
INV_0005196,WH_003,WH_003_COLD_106,SKU_02955,BATCH_0005196,2025-09-21,2026-09-21,2025-09-30,37,14,good,117
